Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for compari,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-245,PV,G,Group 90,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,T-B,New,T,π 78_2016-04_35,T,π 78_2016-04_35,B,π 78_2016-04_35,Case,NM,Beretta,T,B,PV,G,2
Org-Grp-245,PV,G,Group 90,15,0,Inc-B,Non-Matched(gt) marked Inconclusive,U-C,New,U,π 78_2016-04_35,U,π 78_2016-04_35,C,π 78_2016-04_35,Case,NM,Beretta,U,C,PV,G,2
Org-Grp-48,AX,D,Group 94,1,1,ID---provide basis,Correct-Match,O-O,New,O,π 111_2014-06_21,O,π 111_2014-06_21,O,π 111_2014-06_21,Case,M,Beretta,O,O,AX,D,1
Org-Grp-48,AX,D,Group 94,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,R-Z,New,R,π 116_2016-06_179,R,π 116_2016-06_179,Z,π 116_2016-06_125,Case,NM,Beretta,R,Z,AX,D,1
Org-Grp-48,AX,D,Group 94,3,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,X-E,New,X,π 78_2016-04_188,X,π 78_2016-04_188,E,π 165_2016-08_96,Case,NM,Beretta,X,E,AX,D,1
Org-Grp-48,AX,D,Group 94,4,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,T-A,New,T,π 78_2016-04_35,T,π 78_2016-04_35,A,π 78_2016-04_35,Case,NM,Beretta,T,A,AX,D,1
Org-Grp-48,AX,D,Group 94,5,2,ID---provide basis,Correct-Match,2-2,New,2,π 02_2016-01_90,2,π 02_2016-01_90,2,π 02_2016-01_90,Case,M,Non_Ber,2,2,AX,D,1
Org-Grp-48,AX,D,Group 94,6,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,U-B,New,U,π 78_2016-04_35,U,π 78_2016-04_35,B,π 78_2016-04_35,Case,NM,Beretta,U,B,AX,D,1
Org-Grp-48,AX,D,Group 94,7,1,ID---provide basis,Correct-Match,P-P,New,P,π 116_2016-06_35,P,π 116_2016-06_35,P,π 116_2016-06_35,Case,M,Beretta,P,P,AX,D,1
Org-Grp-48,AX,D,Group 94,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,Q-Y,New,Q,π 154_2016-08_35,Q,π 154_2016-08_35,Y,π 154_2016-08_125,Case,NM,Beretta,Q,Y,AX,D,1
Org-Grp-48,AX,D,Group 94,9,2,Elim-Using Difference in Class and Individual Characteristics,Correct-NonMatch,S-AA,New,S,π 78_2016-04_188,S,π 78_2016-04_188,AA,π 75_2016-04_96,Case,NM,Beretta,S,AA,AX,D,1
Org-Grp-48,AX,D,Group 94,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,V-C,New,V,π 75_2016-04_96,V,π 75_2016-04_96,C,π 78_2016-04_35,Case,NM,Beretta,V,C,AX,D,1
Org-Grp-48,AX,D,Group 94,11,2,ID---provide basis,Correct-Match,3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,AX,D,1
Org-Grp-48,AX,D,Group 94,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,W-D,New,W,π 78_2016-04_35,W,π 78_2016-04_35,D,π 78_2016-04_35,Case,NM,Beretta,W,D,AX,D,1
Org-Grp-48,AX,D,Group 94,13,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,6-8,New,6,π 02_2016-01_90,6,π 02_2016-01_90,8,π 02_2016-01_90,Case,NM,Non_Ber,6,8,AX,D,1
Org-Grp-48,AX,D,Group 94,14,2,ID---provide basis,Correct-Match,4-4,New,4,π 02_2016-01_81,4,π 02_2016-01_81,4,π 02_2016-01_81,Case,M,Non_Ber,4,4,AX,D,1
Org-Grp-48,AX,D,Group 94,15,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,5-7,New,5,π 02_2016-01_90,5,π 02_2016-01_90,7,π 154_2016-08_188,Case,NM,Non_Ber,5,7,AX,D,1
Org-Grp-265,PZ,G,Group 95,1,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,N-W,New,N,π 116_2016-06_179,N,π 116_2016-06_179,W,π 78_2016-04_35,Case,NM,Beretta,N,W,PZ,G,2
Org-Grp-265,PZ,G,Group 95,2,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,4-7,New,4,π 02_2016-01_81,4,π 02_2016-01_81,7,π 02_2016-01_90,Case,NM,Non_Ber,4,7,PZ,G,2
Org-Grp-265,PZ,G,Group 95,3,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,K-T,New,K,π 78_2016-04_35,K,π 78_2016-04_35,T,π 78_2016-04_35,Case,NM,Beretta,K,T,PZ,G,2
Org-Grp-265,PZ,G,Group 95,4,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,3-6,New,3,π 02_2016-01_94,3,π 02_2016-01_94,6,π 02_2016-01_90,Case,NM,Non_Ber,3,6,PZ,G,2
Org-Grp-265,PZ,G,Group 95,5,2,ID---provide basis,Correct-Match,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,PZ,G,2
Org-Grp-265,PZ,G,Group 95,6,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,M-V,New,M,π 75_2016-04_96,M,π 75_2016-04_96,V,π 75_2016-04_96,Case,NM,Beretta,M,V,PZ,G,2
Org-Grp-265,PZ,G,Group 95,7,2,ID---provide basis,Correct-Match,2-2,New,2,π 02_2016-01_90,2,π 02_2016-01_90,2,π 02_2016-01_90,Case,M,Non_Ber,2,2,PZ,G,2
Org-Grp-265,PZ,G,Group 95,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-S,New,J,π 78_2016-04_35,J,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,J,S,PZ,G,2
Org-Grp-265,PZ,G,Group 95,9,0,Elim-Using Difference in Class Characteristics,Correct-NonMatch,H-Q,New,H,π 154_2016-08_35,H,π 154_2016-08_35,Q,π 154_2016-08_35,Case,NM,Beretta,H,Q,PZ,G,2
Org-Grp-265,PZ,G,Group 95,10,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-8,New,5,π 02_2016-01_90,5,π 02_2016-01_90,8,π 02_2016-01_90,Case,NM,Non_Ber,5,8,PZ,G,2
Org-Grp-265,PZ,G,Group 95,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-R,New,I,π 02_2016-01_94,I,π 02_2016-01_94,R,π 116_2016-06_179,Case,NM,Beretta,I,R,PZ,G,2
Org-Grp-265,PZ,G,Group 95,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-U,New,L,π 02_2016-01_81,L,π 02_2016-01_81,U,π 78_2016-04_35,Case,NM,Beretta,L,U,PZ,G,2
Org-Grp-265,PZ,G,Group 95,13,0,Unsuitable-Lack of sufficent marks on QUESTIONED and KNOWN samples,Marked Unsuitable,E-E,New,E,π 165_2016-08_96,E,π 165_2016-08_96,E,π 154_2016-08_125,Case,M,Beretta,E,E,PZ,G,2
Org-Grp-265,PZ,G,Group 95,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-P,New,G,π 154_2016-08_35,G,π 154_2016-08_35,P,π 116_2016-06_119,Case,NM,Beretta,G,P,PZ,G,2
Org-Grp-265,PZ,G,Group 95,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-O,New,F,π 154_2016-08_96,F,π 154_2016-08_96,O,π 111_2014-06_21,Case,NM,Beretta,F,O,PZ,G,2
Org-Grp-266,OQ,F,Group 96,1,2,ID---provide basis,Correct-Match,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,OQ,F,2
Org-Grp-266,OQ,F,Group 96,2,2,Inc-B,Non-Matched(gt) marked Inconclusive,2-3,New,2,π 02_2016-01_90,2,π 02_2016-01_90,3,π 02_2016-01_94,Case,NM,Non_Ber,2,3,OQ,F,2
Org-Grp-266,OQ,F,Group 96,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-I,New,B,π 78_2016-04_35,B,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,B,I,OQ,F,2
Org-Grp-266,OQ,F,Group 96,4,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,OQ,F,2
Org-Grp-266,OQ,F,Group 96,5,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-J,New,C,π 78_2016-04_35,C,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,C,J,OQ,F,2
Org-Grp-266,OQ,F,Group 96,6,1,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Case,M,Beretta,Z,Z,OQ,F,2
Org-Grp-266,OQ,F,Group 96,7,2,Inc-A,Match(gt) marked Inconclusive,11-11,New,11,π 02_2016-01_90,11,π 02_2016-01_90,11,π 02_2016-01_90,Case,M,Non_Ber,11,11,OQ,F,2
Org-Grp-266,OQ,F,Group 96,8,2,ID---provide basis,Correct-Match,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,OQ,F,2
Org-Grp-266,OQ,F,Group 96,9,2,ID---provide basis,Correct-Match,X-X,New,X,π 78_2016-04_188,X,π 78_2016-04_188,X,π 165_2016-08_96,Case,M,Beretta,X,X,OQ,F,2
Org-Grp-266,OQ,F,Group 96,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,AA-G,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,G,π 154_2016-08_35,Case,NM,Beretta,AA,G,OQ,F,2
Org-Grp-266,OQ,F,Group 96,11,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,D,K,OQ,F,2
Org-Grp-266,OQ,F,Group 96,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,A-H,New,A,π 78_2016-04_35,A,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,A,H,OQ,F,2
Org-Grp-266,OQ,F,Group 96,13,2,Inc-A,Match(gt) marked Inconclusive,9-9,New,9,π 02_2016-01_90,9,π 02_2016-01_90,9,π 02_2016-01_90,Case,M,Non_Ber,9,9,OQ,F,2
Org-Grp-266,OQ,F,Group 96,14,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,E-L,New,E,π 165_2016-08_96,E,π 165_2016-08_96,L,π 02_2016-01_81,Case,NM,Beretta,E,L,OQ,F,2
Org-Grp-266,OQ,F,Group 96,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-M,New,F,π 154_2016-08_96,F,π 154_2016-08_96,M,π 75_2016-04_96,Case,NM,Beretta,F,M,OQ,F,2
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
